time;inverter_raw/2/P_float
2024-08-24 11:50:00;3533.0196126302085
2024-08-24 11:51:00;3524.8427001953123
2024-08-24 11:52:00;3514.865203857422
2024-08-24 11:53:00;3494.8981489701705
2024-08-24 11:54:00;3481.7184814453126
2024-08-24 11:55:00;3477.0981201171876
2024-08-24 11:56:00;3469.598291015625
2024-08-24 11:57:00;3422.8582275390627
2024-08-24 11:58:00;3358.105029296875
2024-08-24 11:59:00;3286.9234619140625
2024-08-24 12:00:00;3217.698676215278
2024-08-24 12:01:00;3143.1541015625
2024-08-24 12:02:00;3070.700244140625
2024-08-24 12:03:00;3037.1518310546876
2024-08-24 12:04:00;3046.1248046875
2024-08-24 12:05:00;3001.86240234375
2024-08-24 12:06:00;2914.2078721788193
2024-08-24 12:07:00;3223.4426025390626
2024-08-24 12:08:00;3234.223681640625
2024-08-24 12:09:00;3192.7736083984373
2024-08-24 12:10:00;3154.20302734375
2024-08-24 12:11:00;3102.909423828125
2024-08-24 12:12:00;3061.0574951171875
2024-08-24 12:13:00;3156.948486328125
2024-08-24 12:14:00;3232.0904366629466
2024-08-24 12:15:00;3214.1180725097656
2024-08-24 12:16:00;3202.751025390625
2024-08-24 12:17:00;3201.4043240017363
2024-08-24 12:18:00;3202.0144287109374
2024-08-24 12:19:00;3184.6041748046873
2024-08-24 12:20:00;3154.93955078125
2024-08-24 12:21:00;3128.4892333984376
2024-08-24 12:22:00;3099.42734375
2024-08-24 12:23:00;3064.2048583984374
2024-08-24 12:24:00;3045.1575792100693
2024-08-24 12:25:00;3015.6567138671876
2024-08-24 12:26:00;2984.853759765625
2024-08-24 12:27:00;2954.1178466796873
2024-08-24 12:28:00;3033.8037109375
2024-08-24 12:29:00;3098.75771484375
2024-08-24 12:30:00;3107.127978515625
2024-08-24 12:31:00;3101.570166015625
2024-08-24 12:32:00;3087.574951171875
2024-08-24 12:33:00;3078.2000244140627
2024-08-24 12:34:00;3076.7789171006943
2024-08-24 12:35:00;3071.4368408203127
2024-08-24 12:36:00;3066.682470703125
2024-08-24 12:37:00;3068.1556884765623
2024-08-24 12:38:00;3069.2642957899307
2024-08-24 12:39:00;3065.6780517578127
2024-08-24 12:40:00;3059.986181640625
2024-08-24 12:41:00;3056.4669596354165
2024-08-24 12:42:00;3059.584423828125
2024-08-24 12:43:00;3054.2273681640627
2024-08-24 12:44:00;3052.8881103515623
2024-08-24 12:45:00;3053.22294921875
2024-08-24 12:46:00;3034.205419921875
2024-08-24 12:47:00;3039.2946533203126
2024-08-24 12:48:00;3040.2321533203126
2024-08-24 12:49:00;3043.0445556640625
2024-08-24 12:50:00;3038.290185546875
2024-08-24 12:51:00;3034.3393310546876
2024-08-24 12:52:00;3022.42001953125
2024-08-24 12:53:00;3013.9826388888887
2024-08-24 12:54:00;3012.5763916015626
2024-08-24 12:55:00;3003.3355712890625
2024-08-24 12:56:00;2998.4472900390624
2024-08-24 12:57:00;2988.9385498046877
2024-08-24 12:58:00;2978.5592529296873
2024-08-24 12:59:00;2978.090576171875
2024-08-24 13:00:00;2974.4076171875
2024-08-24 13:01:00;2974.6754638671873
2024-08-24 13:02:00;2973.001416015625
2024-08-24 13:03:00;2967.7114013671876
2024-08-24 13:04:00;2955.873725043403
2024-08-24 13:05:00;2949.363427734375
2024-08-24 13:06:00;2949.1774631076387
2024-08-24 13:07:00;2938.9842664930557
2024-08-24 13:08:00;2930.0781494140624
2024-08-24 13:09:00;2918.4935302734375
2024-08-24 13:10:00;2903.9625732421873
2024-08-24 13:11:00;2894.185986328125
2024-08-24 13:12:00;2892.7128662109376
2024-08-24 13:13:00;2890.994086371528
2024-08-24 13:14:00;2880.9943603515626
2024-08-24 13:15:00;2871.0540635850693
2024-08-24 13:16:00;2862.7803955078125
2024-08-24 13:17:00;2851.597607421875
2024-08-24 13:18:00;2842.33447265625
2024-08-24 13:19:00;2834.455078125
2024-08-24 13:20:00;2830.1024658203123
2024-08-24 13:21:00;2825.0802734375
2024-08-24 13:22:00;2819.9241455078127
2024-08-24 13:23:00;2819.0536865234376
2024-08-24 13:24:00;2812.08955078125
2024-08-24 13:25:00;2806.620903862847
2024-08-24 13:26:00;2802.580712890625
2024-08-24 13:27:00;2792.4098307291665
2024-08-24 13:28:00;2783.3259499289775
2024-08-24 13:29:00;2774.9919677734374
2024-08-24 13:30:00;2772.2465549045137
2024-08-24 13:31:00;2770.036767578125
2024-08-24 13:32:00;2765.2154296875
2024-08-24 13:33:00;2761.681342230903
2024-08-24 13:34:00;2751.8899169921874
2024-08-24 13:35:00;2742.7084689670137
2024-08-24 13:36:00;2731.9944118923613
2024-08-24 13:37:00;2724.1672119140626
2024-08-24 13:38:00;2714.25673828125
2024-08-24 13:39:00;2705.685400390625
2024-08-24 13:40:00;2701.3998046875
2024-08-24 13:41:00;2701.533740234375
2024-08-24 13:42:00;2696.44462890625
2024-08-24 13:43:00;2691.422314453125
2024-08-24 13:44:00;2691.08759765625
2024-08-24 13:45:00;2684.3912353515625
2024-08-24 13:46:00;2670.9986083984377
2024-08-24 13:47:00;2660.0167236328125
2024-08-24 13:48:00;2653.8561767578126
2024-08-24 13:49:00;2648.0303466796877
2024-08-24 13:50:00;2643.380181206597
2024-08-24 13:51:00;2644.81611328125
2024-08-24 13:52:00;2643.94560546875
2024-08-24 13:53:00;2635.039599609375
2024-08-24 13:54:00;2622.517529296875
2024-08-24 13:55:00;2598.9614529079863
2024-08-24 13:56:00;2552.0055908203126
2024-08-24 13:57:00;2516.6491455078126
2024-08-24 13:58:00;2512.356146918403
2024-08-24 13:59:00;2515.84560546875
2024-08-24 14:00:00;2518.3232421875
2024-08-24 14:01:00;2560.175
2024-08-24 14:02:00;2564.99638671875
2024-08-24 14:03:00;2548.7392578125
2024-08-24 14:04:00;2503.2789171006943
2024-08-24 14:05:00;2437.2981201171874
2024-08-24 14:06:00;2392.56689453125
2024-08-24 14:07:00;2370.53603515625
2024-08-24 14:08:00;2377.76806640625
2024-08-24 14:09:00;2399.33017578125
2024-08-24 14:10:00;2416.3387451171875
2024-08-24 14:11:00;2439.5078857421877
2024-08-24 14:12:00;2437.6329345703125
2024-08-24 14:13:00;2398.4595703125
2024-08-24 14:14:00;2386.406298828125
2024-08-24 14:15:00;2373.147607421875
2024-08-24 14:16:00;2358.6837158203125
2024-08-24 14:17:00;2346.7642578125
2024-08-24 14:18:00;2337.59033203125
2024-08-24 14:19:00;2327.4789306640623
2024-08-24 14:20:00;2317.300634765625
2024-08-24 14:21:00;2307.0031467013887
2024-08-24 14:22:00;2300.158056640625
2024-08-24 14:23:00;2293.39482421875
2024-08-24 14:24:00;2288.84140625
2024-08-24 14:25:00;2281.9441650390627
2024-08-24 14:26:00;2270.6944580078125
2024-08-24 14:27:00;2263.1053331163193
2024-08-24 14:28:00;2251.07421875
2024-08-24 14:29:00;2239.4896240234375
2024-08-24 14:30:00;2228.6417236328125
2024-08-24 14:31:00;2219.8769259982637
2024-08-24 14:32:00;2205.0707275390623
2024-08-24 14:33:00;2190.53974609375
2024-08-24 14:34:00;2172.39287109375
2024-08-24 14:35:00;2157.928857421875
2024-08-24 14:36:00;2146.8799560546877
2024-08-24 14:37:00;2134.290966796875
2024-08-24 14:38:00;2119.2242919921873
2024-08-24 14:39:00;2106.4344482421875
2024-08-24 14:40:00;2092.84091796875
2024-08-24 14:41:00;2079.381396484375
2024-08-24 14:42:00;2067.261083984375
2024-08-24 14:43:00;2055.5424926757814
2024-08-24 14:44:00;2041.7649383544922
2024-08-24 14:45:00;2027.2842651367187
2024-08-24 14:46:00;2016.7040405273438
2024-08-24 14:47:00;2007.93193359375
2024-08-24 14:48:00;2000.0973022460937
2024-08-24 14:49:00;1991.0870903862847
2024-08-24 14:50:00;1984.22705078125
2024-08-24 14:51:00;1972.843408203125
2024-08-24 14:52:00;1959.6516845703125
2024-08-24 14:53:00;1944.7189575195312
2024-08-24 14:54:00;1930.3889038085938
2024-08-24 14:55:00;1919.07216796875
2024-08-24 14:56:00;1909.1616821289062
2024-08-24 14:57:00;1899.385107421875
2024-08-24 14:58:00;1890.0772094726562
2024-08-24 14:59:00;1877.5477566189236
2024-08-24 15:00:00;1869.0509155273437
2024-08-24 15:01:00;1861.1324615478516
2024-08-24 15:02:00;1845.2120971679688
2024-08-24 15:03:00;1828.7391723632813
2024-08-24 15:04:00;1814.8109497070313
2024-08-24 15:05:00;1802.89150390625
2024-08-24 15:06:00;1794.119384765625
2024-08-24 15:07:00;1800.614794921875
2024-08-24 15:08:00;1798.2711303710937
2024-08-24 15:09:00;1755.5264350043403
2024-08-24 15:10:00;1711.6880493164062
2024-08-24 15:11:00;1731.9405653211807
2024-08-24 15:12:00;1741.5534301757812
2024-08-24 15:13:00;1741.8882690429687
2024-08-24 15:14:00;1739.2767456054687
2024-08-24 15:15:00;1717.878390842014
2024-08-24 15:16:00;1699.5677490234375
2024-08-24 15:17:00;1696.6214111328125
2024-08-24 15:18:00;1653.1624633789063
2024-08-24 15:19:00;1611.5282745361328
2024-08-24 15:20:00;1575.0837158203126
2024-08-24 15:21:00;1540.664794921875
2024-08-24 15:22:00;1515.95546875
2024-08-24 15:23:00;1499.616552734375
2024-08-24 15:24:00;1494.4603393554687
2024-08-24 15:25:00;1498.2772827148438
2024-08-24 15:26:00;1498.6790649414063
2024-08-24 15:27:00;1490.1077758789063
2024-08-24 15:28:00;1492.8532958984374
2024-08-24 15:29:00;1489.6836751302083
2024-08-24 15:30:00;1476.0455932617188
2024-08-24 15:31:00;1461.64853515625
2024-08-24 15:32:00;1446.9167358398438
2024-08-24 15:33:00;1431.381298828125
2024-08-24 15:34:00;1415.7120361328125
2024-08-24 15:35:00;1397.3492702907986
2024-08-24 15:36:00;1382.4984375
2024-08-24 15:37:00;1366.3975287543403
2024-08-24 15:38:00;1356.31591796875
2024-08-24 15:39:00;1334.2850952148438
2024-08-24 15:40:00;1331.6735595703126
2024-08-24 15:41:00;1310.1114990234375
2024-08-24 15:42:00;1265.514208984375
2024-08-24 15:43:00;1240.8718383789062
2024-08-24 15:44:00;1265.3579508463542
2024-08-24 15:45:00;1251.8165690104167
2024-08-24 15:46:00;1253.527880859375
2024-08-24 15:47:00;1244.755712890625
2024-08-24 15:48:00;1225.2025268554687
2024-08-24 15:49:00;1200.1807454427083
2024-08-24 15:50:00;1176.9892211914062
2024-08-24 15:51:00;1162.1235107421876
2024-08-24 15:52:00;1154.28876953125
2024-08-24 15:53:00;1147.7933959960938
2024-08-24 15:54:00;1131.3875
2024-08-24 15:55:00;1115.383349609375
2024-08-24 15:56:00;1103.9029405381943
2024-08-24 15:57:00;1083.910791015625
2024-08-24 15:58:00;1069.7147338867187
2024-08-24 15:59:00;1062.34873046875
2024-08-24 16:00:00;1055.518505859375
2024-08-24 16:01:00;1046.6124877929688
2024-08-24 16:02:00;1032.7734375
2024-08-24 16:03:00;1015.8764953613281
2024-08-24 16:04:00;1010.4524658203125
2024-08-24 16:05:00;1005.5641906738281
2024-08-24 16:06:00;999.9616360134548
2024-08-24 16:07:00;986.3458435058594
2024-08-24 16:08:00;974.8133273654514
2024-08-24 16:09:00;961.4356384277344
2024-08-24 16:10:00;952.3956604003906
2024-08-24 16:11:00;930.6327209472656
2024-08-24 16:12:00;909.8742065429688
2024-08-24 16:13:00;886.7719970703125
2024-08-24 16:14:00;874.249951171875
2024-08-24 16:15:00;860.5225402832032
2024-08-24 16:16:00;856.1401706271702
2024-08-24 16:17:00;840.6345581054687
2024-08-24 16:18:00;827.978564453125
2024-08-24 16:19:00;827.4205254448784
2024-08-24 16:20:00;818.6037658691406
2024-08-24 16:21:00;799.593736436632
2024-08-24 16:22:00;784.1848388671875
2024-08-24 16:23:00;778.2920654296875
2024-08-24 16:24:00;772.2654357910156
2024-08-24 16:25:00;756.7970031738281
2024-08-24 16:26:00;746.216845703125
2024-08-24 16:27:00;750.5694519042969
2024-08-24 16:28:00;749.4310852050781
2024-08-24 16:29:00;734.3421088324653
2024-08-24 16:30:00;720.7709533691407
2024-08-24 16:31:00;698.7401489257812
2024-08-24 16:32:00;675.3701110839844
2024-08-24 16:33:00;660.705224609375
2024-08-24 16:34:00;652.9375244140625
2024-08-24 16:35:00;647.9599541558159
2024-08-24 16:36:00;628.4960754394531
2024-08-24 16:37:00;627.5585998535156
2024-08-24 16:38:00;607.335791015625
2024-08-24 16:39:00;607.8714782714844
2024-08-24 16:40:00;575.6623413085938
2024-08-24 16:41:00;580.2158142089844
2024-08-24 16:42:00;560.0599853515625
2024-08-24 16:43:00;537.4934814453125
2024-08-24 16:44:00;542.9844299316406
2024-08-24 16:45:00;532.6051818847657
2024-08-24 16:46:00;522.7616455078125
2024-08-24 16:47:00;509.63690185546875
2024-08-24 16:48:00;494.97202453613284
2024-08-24 16:49:00;483.3204833984375
2024-08-24 16:50:00;470.73146057128906
2024-08-24 16:51:00;457.87457885742185
2024-08-24 16:52:00;440.74696180555554
2024-08-24 16:53:00;428.74571838378904
2024-08-24 16:54:00;418.7980007595486
2024-08-24 16:55:00;409.0586273193359
2024-08-24 16:56:00;398.00974426269534
2024-08-24 16:57:00;387.02782287597654
2024-08-24 16:58:00;374.97450866699216
2024-08-24 16:59:00;364.72918395996095
2024-08-24 17:00:00;355.0344407823351
2024-08-24 17:01:00;345.5108245849609
2024-08-24 17:02:00;335.5407884385851
2024-08-24 17:03:00;325.68979797363284
2024-08-24 17:04:00;314.774853515625
2024-08-24 17:05:00;306.0696685791016
2024-08-24 17:06:00;297.81834581163196
2024-08-24 17:07:00;289.1950225830078
2024-08-24 17:08:00;278.2800628662109
2024-08-24 17:09:00;266.82941284179685
2024-08-24 17:10:00;263.0794982910156
2024-08-24 17:11:00;261.40541381835936
2024-08-24 17:12:00;255.11090698242188
2024-08-24 17:13:00;246.70333184136285
2024-08-24 17:14:00;235.55773162841797
2024-08-24 17:15:00;224.7097412109375
2024-08-24 17:16:00;216.54026489257814
2024-08-24 17:17:00;207.50027923583986
2024-08-24 17:18:00;198.66117095947266
2024-08-24 17:19:00;189.23614311218262
2024-08-24 17:20:00;181.0499237060547
2024-08-24 17:21:00;171.2733383178711
2024-08-24 17:22:00;165.23179796006946
2024-08-24 17:23:00;160.49231567382813
2024-08-24 17:24:00;153.26031951904298
2024-08-24 17:25:00;147.4345474243164
2024-08-24 17:26:00;145.96136627197265
2024-08-24 17:27:00;142.61321411132812
2024-08-24 17:28:00;138.59544219970704
2024-08-24 17:29:00;130.09115676879884
2024-08-24 17:30:00;124.4662696838379
2024-08-24 17:31:00;117.2342758178711
2024-08-24 17:32:00;111.60939102172851
2024-08-24 17:33:00;105.51576614379883
2024-08-24 17:34:00;99.08732757568359
2024-08-24 17:35:00;95.87311096191407
2024-08-24 17:36:00;91.49819861518012
2024-08-24 17:37:00;88.30629959106446
2024-08-24 17:38:00;84.15459976196288
2024-08-24 17:39:00;85.56082077026367
2024-08-24 17:40:00;83.618896484375
2024-08-24 17:41:00;79.60112152099609
2024-08-24 17:42:00;78.46275253295899
2024-08-24 17:43:00;78.19489974975586
2024-08-24 17:44:00;78.1056170993381
2024-08-24 17:45:00;74.98068084716797
2024-08-24 17:46:00;73.44053344726562
2024-08-24 17:47:00;72.52537706163194
2024-08-24 17:48:00;64.80232048034668
2024-08-24 17:49:00;66.4094295501709
2024-08-24 17:50:00;66.47639274597168
2024-08-24 17:51:00;68.95401933458116
2024-08-24 17:52:00;68.1504638671875
2024-08-24 17:53:00;69.4897216796875
2024-08-24 17:54:00;71.83342514038085
2024-08-24 17:55:00;74.17712707519532
2024-08-24 17:56:00;71.36468505859375
2024-08-24 17:57:00;74.84675598144531
2024-08-24 17:58:00;73.77535018920898
2024-08-24 17:59:00;71.63253479003906
2024-08-24 18:00:00;63.74579366048177
2024-08-24 18:01:00;55.42751274108887
2024-08-24 18:02:00;47.79374198913574
2024-08-24 18:03:00;37.95019302368164
2024-08-24 18:04:00;30.249458885192873
2024-08-24 18:05:00;21.879095840454102
2024-08-24 18:06:00;18.211017184787327
2024-08-24 18:07:00;8.352588844299316
2024-08-24 18:08:00;1.603554916381836
2024-08-24 18:09:00;0.0
2024-08-24 18:10:00;0.0
2024-08-24 18:11:00;0.0
2024-08-24 18:12:00;0.0
2024-08-24 18:13:00;0.0
2024-08-24 18:14:00;0.0
2024-08-24 18:15:00;0.0
2024-08-24 18:16:00;0.0
2024-08-24 18:17:00;0.0
2024-08-24 18:18:00;0.0
2024-08-24 18:19:00;0.0
2024-08-24 18:20:00;0.0
2024-08-24 18:21:00;0.0
2024-08-24 18:22:00;0.0
2024-08-24 18:23:00;0.0
2024-08-24 18:24:00;0.0
2024-08-24 18:25:00;0.0
2024-08-24 18:26:00;0.0
2024-08-24 18:27:00;0.0
2024-08-24 18:28:00;0.0
2024-08-24 18:29:00;0.0
2024-08-24 18:30:00;0.0
2024-08-24 18:31:00;0.0
2024-08-24 18:32:00;0.0
2024-08-24 18:33:00;0.0
2024-08-24 18:34:00;0.0
2024-08-24 18:35:00;0.0
2024-08-24 18:36:00;0.0
2024-08-24 18:37:00;0.0
2024-08-24 18:38:00;0.0
2024-08-24 18:39:00;0.0
2024-08-24 18:40:00;0.0
2024-08-24 18:41:00;0.0
2024-08-24 18:42:00;0.0
2024-08-24 18:43:00;0.0
2024-08-24 18:44:00;0.0
2024-08-24 18:45:00;0.0
2024-08-24 18:46:00;0.0
2024-08-24 18:47:00;0.0
2024-08-24 18:48:00;0.0
2024-08-24 18:49:00;0.0
2024-08-24 18:50:00;0.0
2024-08-24 18:51:00;0.0
2024-08-24 18:52:00;0.0
2024-08-24 18:53:00;0.0
2024-08-24 18:54:00;0.0
2024-08-24 18:55:00;0.0
2024-08-24 18:56:00;0.0
2024-08-24 18:57:00;0.0
2024-08-24 18:58:00;0.0
2024-08-24 18:59:00;0.0
2024-08-24 19:00:00;0.0
2024-08-24 19:01:00;0.0
2024-08-24 19:02:00;0.0
2024-08-24 19:03:00;0.0
2024-08-24 19:04:00;0.0
2024-08-24 19:05:00;0.0
2024-08-24 19:06:00;0.0
2024-08-24 19:07:00;0.0
2024-08-24 19:08:00;0.0
2024-08-24 19:09:00;0.0
2024-08-24 19:10:00;0.0
2024-08-24 19:11:00;0.0
2024-08-24 19:12:00;0.0
2024-08-24 19:13:00;0.0
2024-08-24 19:14:00;0.0
2024-08-24 19:15:00;0.0
2024-08-24 19:16:00;0.0
2024-08-24 19:17:00;0.0
2024-08-24 19:18:00;0.0
2024-08-24 19:19:00;0.0
2024-08-24 19:20:00;0.0
2024-08-24 19:21:00;0.0
2024-08-24 19:22:00;0.0
2024-08-24 19:23:00;0.0
2024-08-24 19:24:00;0.0
2024-08-24 19:25:00;0.0
2024-08-24 19:26:00;0.0
2024-08-24 19:27:00;0.0
2024-08-24 19:28:00;0.0
2024-08-24 19:29:00;0.0
2024-08-24 19:30:00;0.0
2024-08-24 19:31:00;0.0
2024-08-24 19:32:00;0.0
2024-08-24 19:33:00;0.0
2024-08-24 19:34:00;0.0
2024-08-24 19:35:00;0.0
2024-08-24 19:36:00;0.0
2024-08-24 19:37:00;0.0
2024-08-24 19:38:00;0.0
2024-08-24 19:39:00;0.0
2024-08-24 19:40:00;0.0
2024-08-24 19:41:00;0.0
2024-08-24 19:42:00;0.0
2024-08-24 19:43:00;0.0
2024-08-24 19:44:00;0.0
2024-08-24 19:45:00;0.0
2024-08-24 19:46:00;0.0
2024-08-24 19:47:00;0.0
2024-08-24 19:48:00;0.0
2024-08-24 19:49:00;0.0
2024-08-24 19:50:00;0.0
2024-08-24 19:51:00;0.0
2024-08-24 19:52:00;0.0
2024-08-24 19:53:00;0.0
2024-08-24 19:54:00;0.0
2024-08-24 19:55:00;0.0
2024-08-24 19:56:00;0.0
2024-08-24 19:57:00;0.0
2024-08-24 19:58:00;0.0
2024-08-24 19:59:00;0.0
2024-08-24 20:00:00;0.0
2024-08-24 20:01:00;0.0
2024-08-24 20:02:00;0.0
2024-08-24 20:03:00;0.0
2024-08-24 20:04:00;0.0
2024-08-24 20:05:00;0.0
2024-08-24 20:06:00;0.0
2024-08-24 20:07:00;0.0
2024-08-24 20:08:00;0.0
2024-08-24 20:09:00;0.0
2024-08-24 20:10:00;0.0
2024-08-24 20:11:00;0.0
2024-08-24 20:12:00;0.0
2024-08-24 20:13:00;0.0
2024-08-24 20:14:00;0.0
2024-08-24 20:15:00;0.0
2024-08-24 20:16:00;0.0
2024-08-24 20:17:00;0.0
2024-08-24 20:18:00;0.0
2024-08-24 20:19:00;0.0
2024-08-24 20:20:00;0.0
2024-08-24 20:21:00;0.0
2024-08-24 20:22:00;0.0
2024-08-24 20:23:00;0.0
2024-08-24 20:24:00;0.0
2024-08-24 20:25:00;0.0
2024-08-24 20:26:00;0.0
2024-08-24 20:27:00;0.0
2024-08-24 20:28:00;0.0
2024-08-24 20:29:00;0.0
2024-08-24 20:30:00;0.0
2024-08-24 20:31:00;0.0
2024-08-24 20:32:00;0.0
2024-08-24 20:33:00;0.0
2024-08-24 20:34:00;0.0
2024-08-24 20:35:00;0.0
2024-08-24 20:36:00;0.0
2024-08-24 20:37:00;0.0
2024-08-24 20:38:00;0.0
2024-08-24 20:39:00;0.0
2024-08-24 20:40:00;0.0
2024-08-24 20:41:00;0.0
2024-08-24 20:42:00;0.0
2024-08-24 20:43:00;0.0
2024-08-24 20:44:00;0.0
2024-08-24 20:45:00;0.0
2024-08-24 20:46:00;0.0
2024-08-24 20:47:00;0.0
2024-08-24 20:48:00;0.0
2024-08-24 20:49:00;0.0
2024-08-24 20:50:00;0.0
2024-08-24 20:51:00;0.0
2024-08-24 20:52:00;0.0
2024-08-24 20:53:00;0.0
2024-08-24 20:54:00;0.0
2024-08-24 20:55:00;0.0
2024-08-24 20:56:00;0.0
2024-08-24 20:57:00;0.0
2024-08-24 20:58:00;0.0
2024-08-24 20:59:00;0.0
2024-08-24 21:00:00;0.0
2024-08-24 21:01:00;0.0
2024-08-24 21:02:00;0.0
2024-08-24 21:03:00;0.0
2024-08-24 21:04:00;0.0
2024-08-24 21:05:00;0.0
2024-08-24 21:06:00;0.0
2024-08-24 21:07:00;0.0
2024-08-24 21:08:00;0.0
2024-08-24 21:09:00;0.0
2024-08-24 21:10:00;0.0
2024-08-24 21:11:00;0.0
2024-08-24 21:12:00;0.0
2024-08-24 21:13:00;0.0
2024-08-24 21:14:00;0.0
2024-08-24 21:15:00;0.0
2024-08-24 21:16:00;0.0
2024-08-24 21:17:00;0.0
2024-08-24 21:18:00;0.0
2024-08-24 21:19:00;0.0
2024-08-24 21:20:00;0.0
2024-08-24 21:21:00;0.0
2024-08-24 21:22:00;0.0
2024-08-24 21:23:00;0.0
2024-08-24 21:24:00;0.0
2024-08-24 21:25:00;0.0
2024-08-24 21:26:00;0.0
2024-08-24 21:27:00;0.0
2024-08-24 21:28:00;0.0
2024-08-24 21:29:00;0.0
2024-08-24 21:30:00;0.0
2024-08-24 21:31:00;0.0
2024-08-24 21:32:00;0.0
2024-08-24 21:33:00;0.0
2024-08-24 21:34:00;0.0
2024-08-24 21:35:00;0.0
2024-08-24 21:36:00;0.0
2024-08-24 21:37:00;0.0
2024-08-24 21:38:00;0.0
2024-08-24 21:39:00;0.0
2024-08-24 21:40:00;0.0
2024-08-24 21:41:00;0.0
2024-08-24 21:42:00;0.0
2024-08-24 21:43:00;0.0
2024-08-24 21:44:00;0.0
2024-08-24 21:45:00;0.0
2024-08-24 21:46:00;0.0
2024-08-24 21:47:00;0.0
2024-08-24 21:48:00;0.0
2024-08-24 21:49:00;0.0
2024-08-24 21:50:00;0.0
2024-08-24 21:51:00;0.0
2024-08-24 21:52:00;0.0
2024-08-24 21:53:00;0.0
2024-08-24 21:54:00;0.0
2024-08-24 21:55:00;0.0
2024-08-24 21:56:00;0.0
2024-08-24 21:57:00;0.0
2024-08-24 21:58:00;0.0
2024-08-24 21:59:00;0.0
2024-08-24 22:00:00;0.0
2024-08-24 22:01:00;0.0
2024-08-24 22:02:00;0.0
2024-08-24 22:03:00;0.0
2024-08-24 22:04:00;0.0
2024-08-24 22:05:00;0.0
2024-08-24 22:06:00;0.0
2024-08-24 22:07:00;0.0
2024-08-24 22:08:00;0.0
2024-08-24 22:09:00;0.0
2024-08-24 22:10:00;0.0
2024-08-24 22:11:00;0.0
2024-08-24 22:12:00;0.0
2024-08-24 22:13:00;0.0
2024-08-24 22:14:00;0.0
2024-08-24 22:15:00;0.0
2024-08-24 22:16:00;0.0
2024-08-24 22:17:00;0.0
2024-08-24 22:18:00;0.0
2024-08-24 22:19:00;0.0
2024-08-24 22:20:00;0.0
2024-08-24 22:21:00;0.0
2024-08-24 22:22:00;0.0
2024-08-24 22:23:00;0.0
2024-08-24 22:24:00;0.0
2024-08-24 22:25:00;0.0
2024-08-24 22:26:00;0.0
2024-08-24 22:27:00;0.0
2024-08-24 22:28:00;0.0
2024-08-24 22:29:00;0.0
2024-08-24 22:30:00;0.0
2024-08-24 22:31:00;0.0
2024-08-24 22:32:00;0.0
2024-08-24 22:33:00;0.0
2024-08-24 22:34:00;0.0
2024-08-24 22:35:00;0.0
2024-08-24 22:36:00;0.0
2024-08-24 22:37:00;0.0
2024-08-24 22:38:00;0.0
2024-08-24 22:39:00;0.0
2024-08-24 22:40:00;0.0
2024-08-24 22:41:00;0.0
2024-08-24 22:42:00;0.0
2024-08-24 22:43:00;0.0
2024-08-24 22:44:00;0.0
2024-08-24 22:45:00;0.0
2024-08-24 22:46:00;0.0
2024-08-24 22:47:00;0.0
2024-08-24 22:48:00;0.0
2024-08-24 22:49:00;0.0
2024-08-24 22:50:00;0.0
2024-08-24 22:51:00;0.0
2024-08-24 22:52:00;0.0
2024-08-24 22:53:00;0.0
2024-08-24 22:54:00;0.0
2024-08-24 22:55:00;0.0
2024-08-24 22:56:00;0.0
2024-08-24 22:57:00;0.0
2024-08-24 22:58:00;0.0
2024-08-24 22:59:00;0.0
2024-08-24 23:00:00;0.0
2024-08-24 23:01:00;0.0
2024-08-24 23:02:00;0.0
2024-08-24 23:03:00;0.0
2024-08-24 23:04:00;0.0
2024-08-24 23:05:00;0.0
2024-08-24 23:06:00;0.0
2024-08-24 23:07:00;0.0
2024-08-24 23:08:00;0.0
2024-08-24 23:09:00;0.0
2024-08-24 23:10:00;0.0
2024-08-24 23:11:00;0.0
2024-08-24 23:12:00;0.0
2024-08-24 23:13:00;0.0
2024-08-24 23:14:00;0.0
2024-08-24 23:15:00;0.0
2024-08-24 23:16:00;0.0
2024-08-24 23:17:00;0.0
2024-08-24 23:18:00;0.0
2024-08-24 23:19:00;0.0
2024-08-24 23:20:00;0.0
2024-08-24 23:21:00;0.0
2024-08-24 23:22:00;0.0
2024-08-24 23:23:00;0.0
2024-08-24 23:24:00;0.0
2024-08-24 23:25:00;0.0
2024-08-24 23:26:00;0.0
2024-08-24 23:27:00;0.0
2024-08-24 23:28:00;0.0
2024-08-24 23:29:00;0.0
2024-08-24 23:30:00;0.0
2024-08-24 23:31:00;0.0
2024-08-24 23:32:00;0.0
2024-08-24 23:33:00;0.0
2024-08-24 23:34:00;0.0
2024-08-24 23:35:00;0.0
2024-08-24 23:36:00;0.0
2024-08-24 23:37:00;0.0
2024-08-24 23:38:00;0.0
2024-08-24 23:39:00;0.0
2024-08-24 23:40:00;0.0
2024-08-24 23:41:00;0.0
2024-08-24 23:42:00;0.0
2024-08-24 23:43:00;0.0
2024-08-24 23:44:00;0.0
2024-08-24 23:45:00;0.0
2024-08-24 23:46:00;0.0
2024-08-24 23:47:00;0.0
2024-08-24 23:48:00;0.0
2024-08-24 23:49:00;0.0
2024-08-24 23:50:00;0.0
2024-08-24 23:51:00;0.0
2024-08-24 23:52:00;0.0
2024-08-24 23:53:00;0.0
2024-08-24 23:54:00;0.0
2024-08-24 23:55:00;0.0
